Title,ID,Published,Updated,Summary,Author,Comments,Journal_Ref,Link,Primary_Category,Categories,DOI,License,Affiliation
"DuMu$^\text{x}$ 3 -- an open-source simulator for solving flow and
  transport problems in porous media with a focus on model coupling",http://arxiv.org/abs/1909.05052v1,2019-09-11T13:48:47Z,2019-09-11T13:48:47Z,"  We present version 3 of the open-source simulator for flow and transport
processes in porous media DuMu$^\text{x}$. DuMu$^\text{x}$ is based on the
modular C++ framework Dune (Distributed and Unified Numerics Environment) and
is developed as a research code with a focus on modularity and reusability. We
describe recent efforts in improving the transparency and efficiency of the
development process and community-building, as well as efforts towards quality
assurance and reproducible research. In addition to a major redesign of many
simulation components in order to facilitate setting up complex simulations in
DuMu$^\text{x}$, version 3 introduces a more consistent abstraction of finite
volume schemes. Finally, the new framework for multi-domain simulations is
described, and three numerical examples demonstrate its flexibility.
","['\nTimo Koch\n', '\nDennis Gläser\n', '\nKilian Weishaupt\n', '\nSina Ackermann\n', '\nMartin Beck\n', '\nBeatrix Becker\n', '\nSamuel Burbulla\n', '\nHolger Class\n', '\nEdward Coltman\n', '\nSimon Emmert\n', '\nThomas Fetzer\n', '\nChristoph Grüninger\n', '\nKatharina Heck\n', '\nJohannes Hommel\n', '\nTheresa Kurz\n', '\nMelanie Lipp\n', '\nFarid Mohammadi\n', '\nSamuel Scherrer\n', '\nMartin Schneider\n', '\nGabriele Seitz\n', '\nLeopold Stadler\n', '\nMartin Utz\n', '\nFelix Weinhardt\n', '\nBernd Flemisch\n']",,,http://dx.doi.org/10.1016/j.camwa.2020.02.012,cs.CE,"['cs.CE', 'cs.MS', '97N80']",10.1016/j.camwa.2020.02.012,,[]
"PittPack: An Open-Source Poisson's Equation Solver for Extreme-Scale
  Computing with Accelerators",http://arxiv.org/abs/1909.05423v1,2019-09-12T01:15:30Z,2019-09-12T01:15:30Z,"  We present a parallel implementation of a direct solver for the Poisson's
equation on extreme-scale supercomputers with accelerators. We introduce a
chunked-pencil decomposition as the domain-decomposition strategy to distribute
work among processing elements to achieve superior scalability at large number
of accelerators. Chunked-pencil decomposition enables overlapping nodal
communication and data transfer between the central processing units (CPUs) and
the graphics processing units (GPUs). Second, it improves data locality by
keeping neighboring elements in adjacent memory locations. Third, it allows
usage of shared-memory for certain segments of the algorithm when possible, and
last but not least, it enables contiguous message transfer among the nodes. Two
different communication patterns are designed. The fist pattern aims to fully
overlap the communication with data transfer and designed for speedup of
overall turnaround time, whereas the second method concentrates on low memory
usage and is more network friendly for computations at extreme scale. To ensure
software portability, we interleave OpenACC with MPI in the software. The
numerical solution and its formal second order of accuracy is verified using
method of manufactured solutions for various combinations of boundary
conditions. Weak scaling analysis is performed using up to 1.1 trillion
Cartesian mesh points using 16384 GPUs on a petascale leadership class
supercomputer.
","['\nJaber J. Hasbestan\n', '\nInanc Senocak\n']","41 pages, 18 figures, 3 listings",,http://dx.doi.org/10.1016/j.cpc.2020.107272,physics.comp-ph,"['physics.comp-ph', 'cs.MS']",10.1016/j.cpc.2020.107272,,[]
"A Low-Memory Time-Efficient Implementation of Outermorphisms for
  Higher-Dimensional Geometric Algebras",http://arxiv.org/abs/1909.02408v1,2019-09-05T13:43:32Z,2019-09-05T13:43:32Z,"  From the beginning of David Hestenes rediscovery of geometric algebra in the
1960s, outermorphisms have been a cornerstone in the mathematical development
of GA. Many important mathematical formulations in GA can be expressed as
outermorphisms such as versor products, linear projection operators, and
mapping between related coordinate frames. Over the last two decades, GA-based
mathematical models and software implementations have been developed in many
fields of science and engineering. As such, efficient implementations of
outermorphisms are of significant importance within this context. This work
attempts to shed some light on the problem of optimizing software
implementations of outermorphisms for practical prototyping applications using
geometric algebra. The approach we propose here for implementing outermorphisms
requires orders of magnitude less memory compared to other common approaches,
while being comparable in time performance, especially for high-dimensional
geometric algebras.
",['\nAhmad Hosny Eid\n'],,,http://arxiv.org/abs/1909.02408v1,cs.MS,['cs.MS'],,,[]
"Computing Derivatives for PETSc Adjoint Solvers using Algorithmic
  Differentiation",http://arxiv.org/abs/1909.02836v1,2019-09-06T11:53:02Z,2019-09-06T11:53:02Z,"  Most nonlinear partial differential equation (PDE) solvers require the
Jacobian matrix associated to the differential operator. In PETSc, this is
typically achieved by either an analytic derivation or numerical approximation
method such as finite differences. For complex applications, hand-coding the
Jacobian can be time-consuming and error-prone, yet computationally efficient.
Whilst finite difference approximations are straight-forward to implement, they
have high arithmetic complexity and low accuracy. Alternatively, one may
compute Jacobians using algorithmic differentiation (AD), yielding the same
derivatives as an analytic derivation, with the added benefit that the
implementation is problem independent. In this work, the operator overloading
AD tool ADOL-C is applied to generate Jacobians for time-dependent, nonlinear
PDEs and their adjoints. Various strategies are considered, including
compressed and matrix-free approaches. In numerical experiments with a 2D
diffusion-reaction model, the performance of these strategies has been studied
and compared to the hand-derived version.
","['\nJ. G. Wallwork\n', '\nP. Hovland\n', '\nH. Zhang\n', '\nO. Marin\n']","14 pages, 3 figures, 2 listings, 1 table",,http://arxiv.org/abs/1909.02836v1,cs.MS,"['cs.MS', '68U01']",,,[]
"The surrogate matrix methodology: A reference implementation for
  low-cost assembly in isogeometric analysis",http://arxiv.org/abs/1909.04029v1,2019-09-08T06:42:21Z,2019-09-08T06:42:21Z,"  A reference implementation of a new method in isogeometric analysis (IGA) is
presented. It delivers low-cost variable-scale approximations (surrogates) of
the matrices which IGA conventionally requires to be computed by element-scale
quadrature. To generate surrogate matrices, quadrature must only be performed
on a fraction of the elements in the computational domain. In this way,
quadrature determines only a subset of the entries in the final matrix. The
remaining matrix entries are computed by a simple B-spline interpolation
procedure. We present the modifications and extensions required for a reference
implementation in the open-source IGA software library GeoPDEs. The exposition
is fashioned to help facilitate similar modifications in other contemporary
software libraries.
","['\nDaniel Drzisga\n', '\nBrendan Keith\n', '\nBarbara Wohlmuth\n']",,"MethodsX, 7:100813 (2020)",http://dx.doi.org/10.1016/j.mex.2020.100813,cs.MS,['cs.MS'],10.1016/j.mex.2020.100813,,[]
Implicit Hari--Zimmermann algorithm for the generalized SVD on the GPUs,http://arxiv.org/abs/1909.00101v3,2019-08-31T00:52:09Z,2020-10-13T22:28:39Z,"  A parallel, blocked, one-sided Hari--Zimmermann algorithm for the generalized
singular value decomposition (GSVD) of a real or a complex matrix pair $(F,G)$
is here proposed, where $F$ and $G$ have the same number of columns, and are
both of the full column rank. The algorithm targets either a single graphics
processing unit (GPU), or a cluster of those, performs all non-trivial
computation exclusively on the GPUs, requires the minimal amount of memory to
be reasonably expected, scales acceptably with the increase of the number of
GPUs available, and guarantees the reproducible, bitwise identical output of
the runs repeated over the same input and with the same number of GPUs.
","['\nVedran Novaković\n', '\nSanja Singer\n']","A minor revision of the revised submission, with the supplementary
  material attached","Int. J. High Perform. Comput. Appl. 35 (2021), 2; 170-205",http://dx.doi.org/10.1177/1094342020972772,math.NA,"['math.NA', 'cs.MS', 'cs.NA', '65F15, 65F25, 65Y05, 65Y10']",10.1177/1094342020972772,,[]
PLANC: Parallel Low Rank Approximation with Non-negativity Constraints,http://arxiv.org/abs/1909.01149v1,2019-08-30T15:09:53Z,2019-08-30T15:09:53Z,"  We consider the problem of low-rank approximation of massive dense
non-negative tensor data, for example to discover latent patterns in video and
imaging applications. As the size of data sets grows, single workstations are
hitting bottlenecks in both computation time and available memory. We propose a
distributed-memory parallel computing solution to handle massive data sets,
loading the input data across the memories of multiple nodes and performing
efficient and scalable parallel algorithms to compute the low-rank
approximation. We present a software package called PLANC (Parallel Low Rank
Approximation with Non-negativity Constraints), which implements our solution
and allows for extension in terms of data (dense or sparse, matrices or tensors
of any order), algorithm (e.g., from multiplicative updating techniques to
alternating direction method of multipliers), and architecture (we exploit GPUs
to accelerate the computation in this work).We describe our parallel
distributions and algorithms, which are careful to avoid unnecessary
communication and computation, show how to extend the software to include new
algorithms and/or constraints, and report efficiency and scalability results
for both synthetic and real-world data sets.
","['\nSrinivas Eswar\n', '\nKoby Hayashi\n', '\nGrey Ballard\n', '\nRamakrishnan Kannan\n', '\nMichael A. Matheson\n', '\nHaesun Park\n']",arXiv admin note: text overlap with arXiv:1806.07985,,http://arxiv.org/abs/1909.01149v1,math.NA,"['math.NA', 'cs.DC', 'cs.MS', 'cs.NA']",,,[]
OpenMP parallelization of multiple precision Taylor series method,http://arxiv.org/abs/1908.09301v1,2019-08-25T11:21:56Z,2019-08-25T11:21:56Z,"  OpenMP parallelization of multiple precision Taylor series method is
proposed. A very good parallel performance scalability and parallel efficiency
inside one computation node of a CPU-cluster is observed. We explain the
details of the parallelization on the classical example of the Lorentz
equations. The same approach can be applied straightforwardly to a large class
of chaotic dynamical systems.
","['\nS. Dimova\n', '\nI. Hristov\n', '\nR. Hristova\n', '\nI. Puzynin\n', '\nT. Puzynina\n', '\nZ. Sharipov\n', '\nN. Shegunov\n', '\nZ. Tukhliev\n']","8 pages, 3 figures",,http://arxiv.org/abs/1908.09301v1,cs.MS,"['cs.MS', 'math.DS']",,,[]
High Performance Block Incomplete LU Factorization,http://arxiv.org/abs/1908.10169v1,2019-08-27T12:54:20Z,2019-08-27T12:54:20Z,"  Many application problems that lead to solving linear systems make use of
preconditioned Krylov subspace solvers to compute their solution. Among the
most popular preconditioning approaches are incomplete factorization methods
either as single-level approaches or within a multilevel framework. We will
present a block incomplete factorization that is based on skillfully blocking
the system initially and throughout the factorization. This approach allows for
the use of cache-optimized dense matrix kernels such as level-3 BLAS or LAPACK.
We will demonstrate how this block approach outperforms the scalar method often
by orders of magnitude on modern architectures, paving the way for its
prospective use inside various multilevel incomplete factorization approaches
or other applications where the core part relies on an incomplete
factorization.
","['\nMatthias Bollhöfer\n', '\nOlaf Schenk\n', '\nFabio Verbosio\n']",,,http://arxiv.org/abs/1908.10169v1,math.NA,"['math.NA', 'cs.MS', 'cs.NA']",,,[]
"SODECL: An Open Source Library for Calculating Multiple Orbits of a
  System of Stochastic Differential Equations in Parallel",http://arxiv.org/abs/1908.03869v2,2019-08-11T08:28:55Z,2020-02-17T19:38:33Z,"  Stochastic differential equations (SDEs) are widely used to model systems
affected by random processes. In general, the analysis of an SDE model requires
numerical solutions to be generated many times over multiple parameter
combinations. However, this process often requires considerable computational
resources to be practicable. Due to the embarrassingly parallel nature of the
task, devices such as multi-core processors and graphics processing units
(GPUs) can be employed for acceleration.
  Here, we present {\bf SODECL} (\url{https://github.com/avramidis/sodecl}), a
software library that utilises such devices to calculate multiple orbits of an
SDE model. To evaluate the acceleration provided by SODECL, we compared the
time required to calculate multiple orbits of an exemplar stochastic model when
one CPU core is used, to the time required when using all CPU cores or a GPU.
In addition, to assess scalability, we investigated how the model size affected
execution time on different parallel compute devices.
  Our results show that when using all 32 CPU cores of a high-end
high-performance computing node, the task is accelerated by a factor of up to
$\simeq$6.7, compared to when using a single CPU core. Executing the task on a
high-end GPU yielded accelerations of up to $\simeq$4.5, compared to a single
CPU core.
","['\nEleftherios Avramidis\n', '\nMarta Lalik\n', '\nOzgur E. Akman\n']","19 pages, 11 figures, 13 tables",,http://arxiv.org/abs/1908.03869v2,cs.MS,['cs.MS'],,,[]
ArborX: A Performance Portable Geometric Search Library,http://arxiv.org/abs/1908.11807v2,2019-08-16T18:17:32Z,2020-06-18T16:10:40Z,"  Searching for geometric objects that are close in space is a fundamental
component of many applications. The performance of search algorithms comes to
the forefront as the size of a problem increases both in terms of total object
count as well as in the total number of search queries performed. Scientific
applications requiring modern leadership-class supercomputers also pose an
additional requirement of performance portability, i.e. being able to
efficiently utilize a variety of hardware architectures. In this paper, we
introduce a new open-source C++ search library, ArborX, which we have designed
for modern supercomputing architectures. We examine scalable search algorithms
with a focus on performance, including a highly efficient parallel bounding
volume hierarchy implementation, and propose a flexible interface making it
easy to integrate with existing applications. We demonstrate the performance
portability of ArborX on multi-core CPUs and GPUs, and compare it to the
state-of-the-art libraries such as Boost.Geometry.Index and nanoflann.
","['\nD. Lebrun-Grandié\n', '\nA. Prokopenko\n', '\nB. Turcksin\n', '\nS. R. Slattery\n']",,,http://dx.doi.org/10.1145/3412558,cs.DC,"['cs.DC', 'cs.MS']",10.1145/3412558,,[]
"Open Traffic Models -- A framework for hybrid simulation of
  transportation networks",http://arxiv.org/abs/1908.04009v1,2019-08-12T05:46:21Z,2019-08-12T05:46:21Z,"  This paper introduces a new approach to hybrid traffic modeling, along with
its implementation in software. The software allows modelers to assign traffic
models to individual links in a network. Each model implements a series of
methods, refered to as the modeling interface. These methods are used by the
program to exchange information between adjacent models. Traffic controllers
are implemented in a similar manner. The paper outlines the important
components of the method: the network description, the description of demands,
and the modeling and control interfaces. We include tests demonstrating the
propagation of congestion between pairs of macroscpoic, mesoscopic, and
microscopic models. Open Traffic Models is an open source implementation of
these concepts, and is available at https://github.com/ggomes/otm-sim.
",['\nGabriel Gomes\n'],,,http://arxiv.org/abs/1908.04009v1,cs.MS,"['cs.MS', 'cs.SY', 'eess.SY']",,,[]
"A tutorial-driven introduction to the parallel finite element library
  FEMPAR v1.0.0",http://arxiv.org/abs/1908.00891v1,2019-08-02T14:45:02Z,2019-08-02T14:45:02Z,"  This work is a user guide to the FEMPAR scientific software library. FEMPAR
is an open-source object-oriented framework for the simulation of partial
differential equations (PDEs) using finite element methods on
distributed-memory platforms. It provides a rich set of tools for numerical
discretization and built-in scalable solvers for the resulting linear systems
of equations. An application expert that wants to simulate a PDE-governed
problem has to extend the framework with a description of the weak form of the
PDE at hand (and additional perturbation terms for non-conforming
approximations). We show how to use the library by going through three
different tutorials. The first tutorial simulates a linear PDE (Poisson
equation) in a serial environment for a structured mesh using both continuous
and discontinuous Galerkin finite element methods. The second tutorial extends
it with adaptive mesh refinement on octree meshes. The third tutorial is a
distributed-memory version of the previous one that combines a scalable octree
handler and a scalable domain decomposition solver. The exposition is
restricted to linear PDEs and simple geometries to keep it concise. The
interested user can dive into more tutorials available in the FEMPAR public
repository to learn about further capabilities of the library, e.g., nonlinear
PDEs and nonlinear solvers, time integration, multi-field PDEs, block
preconditioning, or unstructured mesh handling.
","['\nSantiago Badia\n', '\nAlberto F. Martín\n']",,,http://dx.doi.org/10.1016/j.cpc.2019.107059,cs.MS,['cs.MS'],10.1016/j.cpc.2019.107059,,[]
PyLops -- A Linear-Operator Python Library for large scale optimization,http://arxiv.org/abs/1907.12349v1,2019-07-29T11:53:46Z,2019-07-29T11:53:46Z,"  Linear operators and optimisation are at the core of many algorithms used in
signal and image processing, remote sensing, and inverse problems. For small to
medium-scale problems, existing software packages (e.g., MATLAB, Python numpy
and scipy) allow for explicitly building dense (or sparse) matrices and
performing algebraic operations (e.g., computation of matrix-vector products
and manipulation of matrices) with syntax that closely represents their
corresponding analytical forms. However, many real application, large-scale
operators do not lend themselves to explicit matrix representations, usually
forcing practitioners to forego of the convenient linear-algebra syntax
available for their explicit-matrix counterparts. PyLops is an open-source
Python library providing a flexible and scalable framework for the creation and
combination of so-called linear operators, class-based entities that represent
matrices and inherit their associated syntax convenience, but do not rely on
the creation of explicit matrices. We show that PyLops operators can
dramatically reduce the memory load and CPU computations compared to
explicit-matrix calculations, while still allowing users to seamlessly use
their existing knowledge of compact matrix-based syntax that scales to any
problem size because no explicit matrices are required.
","['\nMatteo Ravasi\n', '\nIvan Vasconcelos\n']",,,http://arxiv.org/abs/1907.12349v1,cs.MS,['cs.MS'],,,[]
"Characteristics-based Simulink implementation of first-order quasilinear
  partial differential equations",http://arxiv.org/abs/1907.13419v2,2019-07-31T11:18:54Z,2020-04-23T15:46:33Z,"  The paper deals with solving first-order quasilinear partial differential
equations in an online simulation environment, such as Simulink, utilizing the
well-known and well-recommended method of characteristics. Compared to the
commonly applied space discretization methods on static grids, the
characteristics-based approach provides better numerical stability. Simulink
subsystem implementing the method of characteristics is developed. It employs
Simulink's built-in solver and its zero-crossing detection algorithm to perform
simultaneous integration of a pool of characteristics as well as to create new
characteristics dynamically and discard the old ones. Numerical accuracy of the
solution thus obtained is established. The subsystem has been tested on a
full-state feedback example and produced better results than the space
discretization-based ""method of lines"". The implementation is available for
download and can be used in a wide range of models.
","['\nAnton Ponomarev\n', '\nJulian Hofmann\n', '\nLutz Gröll\n']",Abridged and updated conference version. Accepted to SIMULTECH 2020,,http://dx.doi.org/10.5220/0009569001390146,cs.MS,['cs.MS'],10.5220/0009569001390146,,[]
"GraphBLAST: A High-Performance Linear Algebra-based Graph Framework on
  the GPU",http://arxiv.org/abs/1908.01407v5,2019-08-04T21:54:05Z,2021-06-15T03:29:49Z,"  High-performance implementations of graph algorithms are challenging to
implement on new parallel hardware such as GPUs because of three challenges:
(1) the difficulty of coming up with graph building blocks, (2) load imbalance
on parallel hardware, and (3) graph problems having low arithmetic intensity.
To address some of these challenges, GraphBLAS is an innovative, on-going
effort by the graph analytics community to propose building blocks based on
sparse linear algebra, which will allow graph algorithms to be expressed in a
performant, succinct, composable and portable manner. In this paper, we examine
the performance challenges of a linear-algebra-based approach to building graph
frameworks and describe new design principles for overcoming these bottlenecks.
Among the new design principles is exploiting input sparsity, which allows
users to write graph algorithms without specifying push and pull direction.
Exploiting output sparsity allows users to tell the backend which values of the
output in a single vectorized computation they do not want computed.
Load-balancing is an important feature for balancing work amongst parallel
workers. We describe the important load-balancing features for handling graphs
with different characteristics. The design principles described in this paper
have been implemented in ""GraphBLAST"", the first high-performance linear
algebra-based graph framework on NVIDIA GPUs that is open-source. The results
show that on a single GPU, GraphBLAST has on average at least an order of
magnitude speedup over previous GraphBLAS implementations SuiteSparse and GBTL,
comparable performance to the fastest GPU hardwired primitives and
shared-memory graph frameworks Ligra and Gunrock, and better performance than
any other GPU graph framework, while offering a simpler and more concise
programming model.
","['\nCarl Yang\n', '\nAydin Buluc\n', '\nJohn D. Owens\n']","50 pages, 14 figures, 14 tables, to appear in ACM Transactions on
  Mathematical Software",,http://arxiv.org/abs/1908.01407v5,cs.DC,"['cs.DC', 'cs.MS']",,,[]
"Testing performance with and without Block Low Rank Compression in MUMPS
  and the new PaStiX 6.0 for JOREK nonlinear MHD simulations",http://arxiv.org/abs/1907.13442v1,2019-07-31T12:16:19Z,2019-07-31T12:16:19Z,"  The interface to the MUMPS solver was updated in the JOREK MHD code to
support Block Low Rank (BLR) compression and an interface to the new PaStiX
solver version 6 has been implemented supporting BLR as well. First tests were
carried out with JOREK, which solves a large sparse matrix system iteratively
in each time step. For the preconditioning, a direct solver is applied in the
code to sub-matrices, and at this point BLR was applied with the results being
summarized in this report. For a simple case with a linearly growing mode,
results with both solvers look promising with a considerable reduction of the
memory consumption by several ten percent was obtained. A direct increase in
performance was seen in particular configurations already.
  The choice of the BLR accuracy parameter $\epsilon$ proves to be critical in
this simple test and also in more realistic simulations, which were carried out
only with MUMPS due to the limited time available. The more realistic test
showed an increase in run time when using BLR, which was mitigated when using
larger values of $\epsilon$. However, the GMRes iterative solver does not reach
convergence anymore when $\epsilon$ is too large, since the preconditioner
becomes too inaccurate in that case. It is thus critical to use an $\epsilon$
as large as possible, while still reaching convergence. More tests regarding
this optimum will be necessary in the future. BLR can also lead to an indirect
speed-up in particular cases, when the simulation can be run on a smaller
number of compute nodes due to the reduced memory consumption.
","['\nRichard Nies\n', '\nMatthias Hoelzl\n']","21 pages, 14 figures",,http://arxiv.org/abs/1907.13442v1,cs.PF,"['cs.PF', 'cs.MS', '65F50']",,,[]
"pySOT and POAP: An event-driven asynchronous framework for surrogate
  optimization",http://arxiv.org/abs/1908.00420v1,2019-07-30T18:06:18Z,2019-07-30T18:06:18Z,"  This paper describes Plumbing for Optimization with Asynchronous Parallelism
(POAP) and the Python Surrogate Optimization Toolbox (pySOT). POAP is an
event-driven framework for building and combining asynchronous optimization
strategies, designed for global optimization of expensive functions where
concurrent function evaluations are useful. POAP consists of three components:
a worker pool capable of function evaluations, strategies to propose
evaluations or other actions, and a controller that mediates the interaction
between the workers and strategies. pySOT is a collection of synchronous and
asynchronous surrogate optimization strategies, implemented in the POAP
framework. We support the stochastic RBF method by Regis and Shoemaker along
with various extensions of this method, and a general surrogate optimization
strategy that covers most Bayesian optimization methods. We have implemented
many different surrogate models, experimental designs, acquisition functions,
and a large set of test problems. We make an extensive comparison between
synchronous and asynchronous parallelism and find that the advantage of
asynchronous computation increases as the variance of the evaluation time or
number of processors increases. We observe a close to linear speed-up with 4,
8, and 16 processors in both the synchronous and asynchronous setting.
","['\nDavid Eriksson\n', '\nDavid Bindel\n', '\nChristine A. Shoemaker\n']",,,http://arxiv.org/abs/1908.00420v1,math.OC,"['math.OC', 'cs.LG', 'cs.MS', 'stat.ML']",,,[]
Semi-Lagrangian Vlasov simulation on GPUs,http://arxiv.org/abs/1907.08316v2,2019-07-18T23:26:49Z,2020-03-17T14:11:02Z,"  In this paper, our goal is to efficiently solve the Vlasov equation on GPUs.
A semi-Lagrangian discontinuous Galerkin scheme is used for the discretization.
Such kinetic computations are extremely expensive due to the high-dimensional
phase space. The SLDG code, which is publicly available under the MIT license
abstracts the number of dimensions and uses a shared codebase for both GPU and
CPU based simulations. We investigate the performance of the implementation on
a range of both Tesla (V100, Titan V, K80) and consumer (GTX 1080 Ti) GPUs. Our
implementation is typically able to achieve a performance of approximately 470
GB/s on a single GPU and 1600 GB/s on four V100 GPUs connected via NVLink. This
results in a speedup of about a factor of ten (comparing a single GPU with a
dual socket Intel Xeon Gold node) and approximately a factor of 35 (comparing a
single node with and without GPUs). In addition, we investigate the effect of
single precision computation on the performance of the SLDG code and
demonstrate that a template based dimension independent implementation can
achieve good performance regardless of the dimensionality of the problem.
",['\nLukas Einkemmer\n'],,,http://dx.doi.org/10.1016/j.cpc.2020.107351,physics.comp-ph,"['physics.comp-ph', 'cs.MS']",10.1016/j.cpc.2020.107351,,[]
"Distributions.jl: Definition and Modeling of Probability Distributions
  in the JuliaStats Ecosystem",http://arxiv.org/abs/1907.08611v3,2019-07-19T17:59:56Z,2021-07-12T09:30:49Z,"  Random variables and their distributions are a central part in many areas of
statistical methods. The Distributions.jl package provides Julia users and
developers tools for working with probability distributions, leveraging Julia
features for their intuitive and flexible manipulation, while remaining highly
efficient through zero-cost abstractions.
","['\nMathieu Besançon\n', '\nTheodore Papamarkou\n', '\nDavid Anthoff\n', '\nAlex Arslan\n', '\nSimon Byrne\n', '\nDahua Lin\n', '\nJohn Pearson\n']",,,http://dx.doi.org/10.18637/jss.v098.i16,stat.CO,"['stat.CO', 'cs.MS']",10.18637/jss.v098.i16,,[]
"A Hermite-like basis for faster matrix-free evaluation of interior
  penalty discontinuous Galerkin operators",http://arxiv.org/abs/1907.08492v1,2019-07-19T12:52:49Z,2019-07-19T12:52:49Z,"  This work proposes a basis for improved throughput of matrix-free evaluation
of discontinuous Galerkin symmetric interior penalty discretizations on
hexahedral elements. The basis relies on ideas of Hermite polynomials. It is
used in a fully discontinuous setting not for higher order continuity but to
minimize the effective stencil width, namely to limit the neighbor access of an
element to one data point for the function value and one for the derivative.
The basis is extended to higher orders with nodal contributions derived from
roots of Jacobi polynomials and extended to multiple dimensions with tensor
products, which enable the use of sum factorization. The beneficial effect of
the reduced data access on modern processors is shown. Furthermore, the
viability of the basis in the context of multigrid solvers is analyzed. While a
plain point-Jacobi approach is less efficient than with the best nodal
polynomials, a basis change via sum-factorization techniques enables the
combination of the fast matrix-vector products with effective multigrid
constituents. The basis change is essentially for free on modern hardware
because these computations can be hidden behind the cost of the data access.
","['\nMartin Kronbichler\n', '\nKatharina Kormann\n', '\nNiklas Fehn\n', '\nPeter Munch\n', '\nJulius Witte\n']","20 pages, 8 figures",,http://arxiv.org/abs/1907.08492v1,math.NA,"['math.NA', 'cs.MS', 'cs.NA', 'cs.PF']",,,[]
"The LAPW method with eigendecomposition based on the Hari--Zimmermann
  generalized hyperbolic SVD",http://arxiv.org/abs/1907.08560v2,2019-07-19T16:13:30Z,2020-06-22T17:43:28Z,"  In this paper we propose an accurate, highly parallel algorithm for the
generalized eigendecomposition of a matrix pair $(H, S)$, given in a factored
form $(F^{\ast} J F, G^{\ast} G)$. Matrices $H$ and $S$ are generally complex
and Hermitian, and $S$ is positive definite. This type of matrices emerges from
the representation of the Hamiltonian of a quantum mechanical system in terms
of an overcomplete set of basis functions. This expansion is part of a class of
models within the broad field of Density Functional Theory, which is considered
the golden standard in condensed matter physics. The overall algorithm consists
of four phases, the second and the fourth being optional, where the two last
phases are computation of the generalized hyperbolic SVD of a complex matrix
pair $(F,G)$, according to a given matrix $J$ defining the hyperbolic scalar
product. If $J = I$, then these two phases compute the GSVD in parallel very
accurately and efficiently.
","['\nSanja Singer\n', '\nEdoardo Di Napoli\n', '\nVedran Novaković\n', '\nGayatri Čaklović\n']","The supplementary material is available at
  https://web.math.pmf.unizg.hr/mfbda/papers/sm-SISC.pdf due to its size. This
  revised manuscript is currently being considered for publication","SIAM J. Sci. Comput. 42 (2020), C265-C293",http://dx.doi.org/10.1137/19M1277813,math.NA,"['math.NA', 'cs.MS', 'cs.NA', '65F15, 65F25, 65Y05, 65Z05']",10.1137/19M1277813,,[]
SciPy 1.0--Fundamental Algorithms for Scientific Computing in Python,http://arxiv.org/abs/1907.10121v1,2019-07-23T20:31:36Z,2019-07-23T20:31:36Z,"  SciPy is an open source scientific computing library for the Python
programming language. SciPy 1.0 was released in late 2017, about 16 years after
the original version 0.1 release. SciPy has become a de facto standard for
leveraging scientific algorithms in the Python programming language, with more
than 600 unique code contributors, thousands of dependent packages, over
100,000 dependent repositories, and millions of downloads per year. This
includes usage of SciPy in almost half of all machine learning projects on
GitHub, and usage by high profile projects including LIGO gravitational wave
analysis and creation of the first-ever image of a black hole (M87). The
library includes functionality spanning clustering, Fourier transforms,
integration, interpolation, file I/O, linear algebra, image processing,
orthogonal distance regression, minimization algorithms, signal processing,
sparse matrix handling, computational geometry, and statistics. In this work,
we provide an overview of the capabilities and development practices of the
SciPy library and highlight some recent technical developments.
","['\nPauli Virtanen\n', '\nRalf Gommers\n', '\nTravis E. Oliphant\n', '\nMatt Haberland\n', '\nTyler Reddy\n', '\nDavid Cournapeau\n', '\nEvgeni Burovski\n', '\nPearu Peterson\n', '\nWarren Weckesser\n', '\nJonathan Bright\n', '\nStéfan J. van der Walt\n', '\nMatthew Brett\n', '\nJoshua Wilson\n', '\nK. Jarrod Millman\n', '\nNikolay Mayorov\n', '\nAndrew R. J. Nelson\n', '\nEric Jones\n', '\nRobert Kern\n', '\nEric Larson\n', '\nCJ Carey\n', '\nİlhan Polat\n', '\nYu Feng\n', '\nEric W. Moore\n', '\nJake VanderPlas\n', '\nDenis Laxalde\n', '\nJosef Perktold\n', '\nRobert Cimrman\n', '\nIan Henriksen\n', '\nE. A. Quintero\n', '\nCharles R Harris\n', '\nAnne M. Archibald\n', '\nAntônio H. Ribeiro\n', '\nFabian Pedregosa\n', '\nPaul van Mulbregt\n', '\nSciPy 1. 0 Contributors\n']","Article source data is available here:
  https://github.com/scipy/scipy-articles","Nature Methods 17, 261 (2020)",http://dx.doi.org/10.1038/s41592-019-0686-2,cs.MS,"['cs.MS', 'cs.DS', 'cs.SE', 'physics.comp-ph']",10.1038/s41592-019-0686-2,,[]
Unveiling patterns in xorshift128+ pseudorandom number generators,http://arxiv.org/abs/1907.03251v3,2019-07-07T08:40:33Z,2021-08-24T12:36:01Z,"  Xorshift128+ is a newly proposed pseudorandom number generator (PRNG), which
is now the standard PRNG on a number of platforms. We demonstrate that
three-dimensional plots of the random points generated by the generator have
visible structures: they concentrate on particular planes in the cube. We
provide a mathematical analysis of this phenomenon.
","['\nHiroshi Haramoto\n', '\nMakoto Matsumoto\n', '\nMutsuo Saito\n']",,,http://arxiv.org/abs/1907.03251v3,cs.MS,"['cs.MS', '65C10']",,,[]
