Title,ID,Published,Updated,Summary,Author,Comments,Journal_Ref,Link,Primary_Category,Categories,DOI,License,Affiliation
BPF for storage: an exokernel-inspired approach,http://arxiv.org/abs/2102.12922v1,2021-02-25T15:22:38Z,2021-02-25T15:22:38Z,"  The overhead of the kernel storage path accounts for half of the access
latency for new NVMe storage devices. We explore using BPF to reduce this
overhead, by injecting user-defined functions deep in the kernel's I/O
processing stack. When issuing a series of dependent I/O requests, this
approach can increase IOPS by over 2.5$\times$ and cut latency by half, by
bypassing kernel layers and avoiding user-kernel boundary crossings. However,
we must avoid losing important properties when bypassing the file system and
block layer such as the safety guarantees of the file system and translation
between physical blocks addresses and file offsets. We sketch potential
solutions to these problems, inspired by exokernel file systems from the late
90s, whose time, we believe, has finally come!
","['\nYu Jian Wu\n', '\nHongyi Wang\n', '\nYuhong Zhong\n', '\nAsaf Cidon\n', '\nRyan Stutsman\n', '\nAmy Tai\n', '\nJunfeng Yang\n']",,,http://arxiv.org/abs/2102.12922v1,cs.OS,"['cs.OS', 'cs.DB']",,,[]
A flow-based IDS using Machine Learning in eBPF,http://arxiv.org/abs/2102.09980v3,2021-02-19T15:20:51Z,2022-03-04T16:51:28Z,"  eBPF is a new technology which allows dynamically loading pieces of code into
the Linux kernel. It can greatly speed up networking since it enables the
kernel to process certain packets without the involvement of a userspace
program. So far eBPF has been used for simple packet filtering applications
such as firewalls or Denial of Service protection. We show that it is possible
to develop a flow based network intrusion detection system based on machine
learning entirely in eBPF. Our solution uses a decision tree and decides for
each packet whether it is malicious or not, considering the entire previous
context of the network flow. We achieve a performance increase of over 20%
compared to the same solution implemented as a userspace program.
","['\nMaximilian Bachl\n', '\nJoachim Fabini\n', '\nTanja Zseby\n']",,,http://arxiv.org/abs/2102.09980v3,cs.CR,"['cs.CR', 'cs.LG', 'cs.NI', 'cs.OS']",,,[]
"SoftTRR: Protect Page Tables Against RowHammer Attacks using
  Software-only Target Row Refresh",http://arxiv.org/abs/2102.10269v2,2021-02-20T06:20:33Z,2021-12-12T11:14:22Z,"  Rowhammer attacks that corrupt level-1 page tables to gain kernel privilege
are the most detrimental to system security and hard to mitigate. However,
recently proposed software-only mitigations are not effective against such
kernel privilege escalation attacks. In this paper, we propose an effective and
practical software-only defense, called SoftTRR, to protect page tables from
all existing rowhammer attacks on x86. The key idea of SoftTRR is to refresh
the rows occupied by page tables when a suspicious rowhammer activity is
detected. SoftTRR is motivated by DRAM-chip-based target row refresh (ChipTRR)
but eliminates its main security limitation (i.e., ChipTRR tracks a limited
number of rows and thus can be bypassed by many-sided hammer). Specifically,
SoftTRR protects an unlimited number of page tables by tracking memory accesses
to the rows that are in close proximity to page-table rows and refreshing the
page-table rows once the tracked access count exceeds a pre-defined threshold.
We implement a prototype of SoftTRR as a loadable kernel module, and evaluate
its security effectiveness, performance overhead, and memory consumption. The
experimental results show that SoftTRR protects page tables from real-world
rowhammer attacks and incurs small performance overhead as well as memory cost.
","['\nZhi Zhang\n', '\nYueqiang Cheng\n', '\nMinghua Wang\n', '\nWei He\n', '\nWenhao Wang\n', '\nNepal Surya\n', '\nYansong Gao\n', '\nKang Li\n', '\nZhe Wang\n', '\nChenggang Wu\n']",,,http://arxiv.org/abs/2102.10269v2,cs.CR,"['cs.CR', 'cs.OS', 'cs.SE']",,,[]
Reading from External Memory,http://arxiv.org/abs/2102.11198v1,2021-02-22T17:24:08Z,2021-02-22T17:24:08Z,"  Modern external memory is represented by several device classes. At present,
HDD, SATA SSD and NVMe SSD are widely used. Recently ultra-low latency SSD such
as Intel Optane became available on the market. Each of these types exhibits
it's own pattern for throughput, latency and parallelism. To achieve the
highest performance one has to pick an appropriate I/O interface provided by
the operating system. In this work we present a detailed overview and
evaluation of modern storage reading performance with regard to available Linux
synchronous and asynchronous interfaces. While throughout this work we aim for
the highest throughput we also measure latency and CPU usage. We provide this
report in hope the detailed results could be interesting to both researchers
and practitioners.
",['\nRuslan Savchenko\n'],,,http://arxiv.org/abs/2102.11198v1,cs.DC,"['cs.DC', 'cs.OS', 'cs.PF']",,,[]
BPFContain: Fixing the Soft Underbelly of Container Security,http://arxiv.org/abs/2102.06972v1,2021-02-13T18:12:34Z,2021-02-13T18:12:34Z,"  Linux containers currently provide limited isolation guarantees. While
containers separate namespaces and partition resources, the patchwork of
mechanisms used to ensure separation cannot guarantee consistent security
semantics. Even worse, attempts to ensure complete coverage results in a
mishmash of policies that are difficult to understand or audit. Here we present
BPFContain, a new container confinement mechanism designed to integrate with
existing container management systems. BPFContain combines a simple yet
flexible policy language with an eBPF-based implementation that allows for
deployment on virtually any Linux system running a recent kernel. In this
paper, we present BPFContain's policy language, describe its current
implementation as integrated into docker, and present benchmarks comparing it
with current container confinement technologies.
","['\nWilliam Findlay\n', '\nDavid Barrera\n', '\nAnil Somayaji\n']",,,http://arxiv.org/abs/2102.06972v1,cs.CR,"['cs.CR', 'cs.OS']",,,[]
Restoring Uniqueness in MicroVM Snapshots,http://arxiv.org/abs/2102.12892v1,2021-02-04T21:56:28Z,2021-02-04T21:56:28Z,"  Code initialization -- the step of loading code, executing static code,
filling caches, and forming re-used connections -- tends to dominate cold-start
time in serverless compute systems such as AWS Lambda. Post-initialization
memory snapshots, cloned and restored on start, have emerged as a viable
solution to this problem, with incremental snapshot and fast restore support in
VMMs like Firecracker.
  Saving memory introduces the challenge of managing high-value memory
contents, such as cryptographic secrets. Cloning introduces the challenge of
restoring the uniqueness of the VMs, to allow them to do unique things like
generate UUIDs, secrets, and nonces. This paper examines solutions to these
problems in the every microsecond counts context of serverless cold-start, and
discusses the state-of-the-art of available solutions. We present two new
interfaces aimed at solving this problem -- MADV\_WIPEONSUSPEND and SysGenId --
and compare them to alternative solutions.
","['\nMarc Brooker\n', '\nAdrian Costin Catangiu\n', '\nMike Danilov\n', '\nAlexander Graf\n', '\nColm MacCarthaigh\n', '\nAndrei Sandu\n']",,,http://arxiv.org/abs/2102.12892v1,cs.CR,"['cs.CR', 'cs.DC', 'cs.OS']",,,[]
User-Aware Power Management for Mobile Devices,http://arxiv.org/abs/2101.08885v1,2021-01-21T23:17:42Z,2021-01-21T23:17:42Z,"  The power management techniques to extend battery lifespan is becoming
increasingly important due to longer user applications' running time in mobile
devices. Even when users do not use any applications, battery lifespan
decreases continually. It occurs because of service daemons of mobile platform
and network-based data synchronization operations. In this paper, we propose a
new power management system that recognizes the idle time of the device to
reduce the battery consumption of mobile devices.
","['\nGeunsik Lim\n', '\nChangwoo Min\n', '\nDong Hyun Kang\n', '\nYoung Ik Eom\n']",,,http://dx.doi.org/10.1109/GCCE.2013.6664780,cs.AR,"['cs.AR', 'cs.OS']",10.1109/GCCE.2013.6664780,,[]
Resilient Virtualized Systems Using ReHype,http://arxiv.org/abs/2101.09282v1,2021-01-23T22:43:28Z,2021-01-23T22:43:28Z,"  System-level virtualization introduces critical vulnerabilities to failures
of the software components that implement virtualization -- the virtualization
infrastructure (VI). To mitigate the impact of such failures, we introduce a
resilient VI (RVI) that can recover individual VI components from failure,
caused by hardware or software faults, transparently to the hosted virtual
machines (VMs). Much of the focus is on the ReHype mechanism for recovery from
hypervisor failures, that can lead to state corruption and to inconsistencies
among the states of system components. ReHype's implementation for the Xen
hypervisor was done incrementally, using fault injection results to identify
sources of critical corruption and inconsistencies. This implementation
involved 900 LOC, with memory space overhead of 2.1MB. Fault injection
campaigns, with a variety of fault types, show that ReHype can successfully
recover, in less than 750ms, from over 88% of detected hypervisor failures. In
addition to ReHype, recovery mechanisms for the other VI components are
described. The overall effectiveness of our RVI is evaluated hosting a Web
service application, on a cluster of VMs. With faults in any VI component, for
over 87% of detected failures, our recovery mechanisms allow services provided
by the application to be continuously maintained despite the resulting failures
of VI components.
","['\nMichael Le\n', '\nYuval Tamir\n']",,,http://arxiv.org/abs/2101.09282v1,cs.SE,"['cs.SE', 'cs.OS']",,,[]
"User-Level Memory Scheduler for Optimizing Application Performance in
  NUMA-Based Multicore Systems",http://arxiv.org/abs/2101.09284v1,2021-01-21T23:28:55Z,2021-01-21T23:28:55Z,"  Multicore CPU architectures have been established as a structure for
general-purpose systems for high-performance processing of applications. Recent
multicore CPU has evolved as a system architecture based on non-uniform memory
architecture. For the technique of using the kernel space that shifts the tasks
to the ideal memory node, the characteristics of the applications of the
user-space cannot be considered. Therefore, kernel level approaches cannot
execute memory scheduling to recognize the importance of user applications.
Moreover, users need to run applications after sufficiently understanding the
multicore CPU based on non-uniform memory architecture to ensure the high
performance of the user's applications. This paper presents a user-space memory
scheduler that allocates the ideal memory node for tasks by monitoring the
characteristics of non-uniform memory architecture. From our experiment, the
proposed system improved the performance of the application by up to 25%
compared to the existing system.
","['\nGeunsik Lim\n', '\nSang-Bum Suh\n']",,,http://dx.doi.org/10.1109/ICSESS.2014.6933553,cs.DC,"['cs.DC', 'cs.OS']",10.1109/ICSESS.2014.6933553,,[]
BB: Booting Booster for Consumer Electronics with Modern OS,http://arxiv.org/abs/2101.09360v1,2021-01-21T08:32:13Z,2021-01-21T08:32:13Z,"  Unconventional computing platforms have spread widely and rapidly following
smart phones and tablets: consumer electronics such as smart TVs and digital
cameras. For such devices, fast booting is a critical requirement; waiting tens
of seconds for a TV or a camera to boot up is not acceptable, unlike a PC or
smart phone. Moreover, the software platforms of these devices have become as
rich as conventional computing devices to provide comparable services. As a
result, the booting procedure to start every required OS service, hardware
component, and application, the quantity of which is ever increasing, may take
unbearable time for most consumers. To accelerate booting, this paper
introduces \textit{Booting Booster} (BB), which is used in all 2015 Samsung
Smart TV models, and which runs the Linux-based Tizen OS. BB addresses the init
scheme of Linux, which launches initial user-space OS services and applications
and manages the life cycles of all user processes, by identifying and isolating
booting-critical tasks, deferring non-critical tasks, and enabling execution of
more tasks in parallel. BB has been successfully deployed in Samsung Smart TV
2015 models achieving a cold boot in 3.5 s (compared to 8.1 s with full
commercial-grade optimizations without BB) without the need for suspend-to-RAM
or hibernation. After this successful deployment, we have released the source
code via http://opensource.samsung.com, and BB will be included in the
open-source OS, Tizen (http://tizen.org).
","['\nGeunsik Lim\n', '\nMyungJoo Ham\n']",,,http://dx.doi.org/10.1145/2901318.2901320,cs.DC,"['cs.DC', 'cs.OS']",10.1145/2901318.2901320,,[]
"HyCoR: Fault-Tolerant Replicated Containers Based on Checkpoint and
  Replay",http://arxiv.org/abs/2101.09584v1,2021-01-23T21:08:25Z,2021-01-23T21:08:25Z,"  HyCoR is a fully-operational fault tolerance mechanism for multiprocessor
workloads, based on container replication, using a hybrid of checkpointing and
replay. HyCoR derives from two insights regarding replication mechanisms: 1)
deterministic replay can overcome a key disadvantage of checkpointing alone --
unacceptably long delays of outputs to clients, and 2) checkpointing can
overcome a key disadvantage of active replication with deterministic replay
alone -- vulnerability to even rare replay failures due to an untracked
nondeterministic events. With HyCoR, the primary sends periodic checkpoints to
the backup and logs the outcomes of sources of nondeterminism. Outputs to
clients are delayed only by the short time it takes to send the corresponding
log to the backup. Upon primary failure, the backup replays only the short
interval since the last checkpoint, thus minimizing the window of
vulnerability. HyCoR includes a ""best effort"" mechanism that results in a high
recovery rate even in the presence of data races, as long as their rate is low.
The evaluation includes measurement of the recovery rate and recovery latency
based on fault injection. On average, HyCoR delays responses to clients by less
than 1ms and recovers in less than 1s. For a set of eight real-world
benchmarks, if data races are eliminated, the performance overhead of HyCoR is
under 59%.
","['\nDiyu Zhou\n', '\nYuval Tamir\n']",,,http://arxiv.org/abs/2101.09584v1,cs.DC,"['cs.DC', 'cs.OS']",,,[]
"Enhancing Application Performance by Memory Partitioning in Android
  Platforms",http://arxiv.org/abs/2101.10707v1,2021-01-26T11:03:02Z,2021-01-26T11:03:02Z,"  This paper suggests a new memory partitioning scheme that can enhance process
lifecycle, while avoiding Low Memory Killer and Out-of-Memory Killer operations
on mobile devices. Our proposed scheme offers the complete concept of virtual
memory nodes in operating systems of Android devices.
","['\nGeunsik Lim\n', '\nChangwoo Min\n', '\nYoung Ik Eom\n']",,,http://dx.doi.org/10.1109/ICCE.2013.6487055,cs.OS,"['cs.OS', 'cs.PF']",10.1109/ICCE.2013.6487055,,[]
"OpenUVR: an Open-Source System Framework for Untethered Virtual Reality
  Applications",http://arxiv.org/abs/2101.07327v1,2021-01-18T21:02:16Z,2021-01-18T21:02:16Z,"  Advancements in heterogeneous computing technologies enable the significant
potential of virtual reality (VR) applications. To offer the best user
experience (UX), a system should adopt an untethered, wireless-network-based
architecture to transfer VR content between the user and the content generator.
However, modern wireless network technologies make implementing such an
architecture challenging, as VR applications require superior video quality --
with high resolution, high frame rates, and very low latency.
  This paper presents OpenUVR, an open-source framework that uses commodity
hardware components to satisfy the demands of interactive, real-time VR
applications. OpenUVR significantly improves UX through a redesign of the
system stack and addresses the most time-sensitive issues associated with
redundant memory copying in modern computing systems. OpenUVR presents a
cross-layered VR datapath to avoid redundant data operations and computation
among system components, OpenUVR customizes the network stack to eliminate
unnecessary memory operations incurred by mismatching data formats in each
layer, and OpenUVR uses feedback from mobile devices to remove memory buffers.
  Together, these modifications allow OpenUVR to reduce VR application delays
to 14.32 ms, meeting the 20 ms minimum latency in avoiding motion sickness. As
an open-source system that is fully compatible with commodity hardware, OpenUVR
offers the research community an opportunity to develop, investigate, and
optimize applications for untethered, high-performance VR architectures.
","['\nAlec Rohloff\n', '\nZackary Allen\n', '\nKung-Min Lin\n', '\nJoshua Okrend\n', '\nChengyi Nie\n', '\nYu-Chia Liu\n', '\nHung-Wei Tseng\n']",,,http://arxiv.org/abs/2101.07327v1,cs.NI,"['cs.NI', 'cs.HC', 'cs.OS']",,,[]
Thread Evolution Kit for Optimizing Thread Operations on CE/IoT Devices,http://arxiv.org/abs/2101.08062v1,2021-01-20T10:54:59Z,2021-01-20T10:54:59Z,"  Most modern operating systems have adopted the one-to-one thread model to
support fast execution of threads in both multi-core and single-core systems.
This thread model, which maps the kernel-space and user-space threads in a
one-to-one manner, supports quick thread creation and termination in
high-performance server environments. However, the performance of time-critical
threads is degraded when multiple threads are being run in low-end CE devices
with limited system resources. When a CE device runs many threads to support
diverse application functionalities, low-level hardware specifications often
lead to significant resource contention among the threads trying to obtain
system resources. As a result, the operating system encounters challenges, such
as excessive thread context switching overhead, execution delay of
time-critical threads, and a lack of virtual memory for thread stacks. This
paper proposes a state-of-the-art Thread Evolution Kit (TEK) that consists of
three primary components: a CPU Mediator, Stack Tuner, and Enhanced Thread
Identifier. From the experiment, we can see that the proposed scheme
significantly improves user responsiveness (7x faster) under high CPU
contention compared to the traditional thread model. Also, TEK solves the
segmentation fault problem that frequently occurs when a CE application
increases the number of threads during its execution.
","['\nGeunsik Lim\n', '\nDonghyun Kang\n', '\nYoung Ik Eom\n']",,,http://dx.doi.org/10.1109/TCE.2020.3033328,cs.OS,"['cs.OS', 'cs.DC', 'cs.PF']",10.1109/TCE.2020.3033328,,[]
"Virtual Memory Partitioning for Enhancing Application Performance in
  Mobile Platforms",http://arxiv.org/abs/2101.08877v1,2021-01-21T22:54:21Z,2021-01-21T22:54:21Z,"  Recently, the amount of running software on smart mobile devices is gradually
increasing due to the introduction of application stores. The application store
is a type of digital distribution platform for application software, which is
provided as a component of an operating system on a smartphone or tablet.
Mobile devices have limited memory capacity and, unlike server and desktop
systems, due to their mobility they do not have a memory slot that can expand
the memory capacity. Low memory killer (LMK) and out-of-memory killer (OOMK)
are widely used memory management solutions in mobile systems. They forcibly
terminate applications when the available physical memory becomes insufficient.
In addition, before the forced termination, the memory shortage incurs
thrashing and fragmentation, thus slowing down application performance.
Although the existing page reclamation mechanism is designed to secure
available memory, it could seriously degrade user responsiveness due to the
thrashing. Memory management is therefore still important especially in mobile
devices with small memory capacity. This paper presents a new memory
partitioning technique that resolves the deterioration of the existing
application life cycle induced by LMK and OOMK. It provides a completely
isolated virtual memory node at the operating system level. Evaluation results
demonstrate that the proposed method improves application execution time under
memory shortage, compared with methods in previous studies.
","['\nGeunsik Lim\n', '\nChangwoo Min\n', '\nYoung Ik Eom\n']",,,http://dx.doi.org/10.1109/TCE.2013.6689690,cs.AR,"['cs.AR', 'cs.OS', 'cs.PF']",10.1109/TCE.2013.6689690,,[]
"Tuning the Frequency of Periodic Data Movements over Hybrid Memory
  Systems",http://arxiv.org/abs/2101.07200v1,2021-01-15T01:30:48Z,2021-01-15T01:30:48Z,"  Emerging hybrid memory systems that comprise technologies such as Intel's
Optane DC Persistent Memory, exhibit disparities in the access speeds and
capacity ratios of their heterogeneous memory components. This breaks many
assumptions and heuristics designed for traditional DRAM-only platforms. High
application performance is feasible via dynamic data movement across memory
units, which maximizes the capacity use of DRAM while ensuring efficient use of
the aggregate system resources. Newly proposed solutions use performance models
and machine intelligence to optimize which and how much data to move
dynamically; however, the decision of when to move this data is based on
empirical selection of time intervals, or left to the applications. Our
experimental evaluation shows that failure to properly configure the data
movement frequency can lead to 10%-100% slowdown for a given data movement
policy; yet, there is no established methodology on how to properly configure
this value for a given workload, platform and policy. We propose Cori, a
system-level tuning solution that identifies and extracts the necessary
application-level data reuse information, and guides the selection of data
movement frequency to deliver gains in application performance and system
resource efficiency. Experimental evaluation shows that Cori configures data
movement frequencies that provide application performance within 3% of the
optimal one, and that it can achieve this up to 5x more quickly than random or
brute-force approaches. System-level validation of Cori on a platform with DRAM
and Intel's Optane DC PMEM confirms its practicality and tuning efficiency.
","['\nThaleia Dimitra Doudali\n', '\nDaniel Zahka\n', '\nAda Gavrilovska\n']",,,http://arxiv.org/abs/2101.07200v1,cs.DC,"['cs.DC', 'cs.OS']",,,[]
Enabling Large Neural Networks on Tiny Microcontrollers with Swapping,http://arxiv.org/abs/2101.08744v3,2021-01-14T21:38:57Z,2021-09-01T14:53:54Z,"  Running neural networks (NNs) on microcontroller units (MCUs) is becoming
increasingly important, but is very difficult due to the tiny SRAM size of MCU.
Prior work proposes many algorithm-level techniques to reduce NN memory
footprints, but all at the cost of sacrificing accuracy and generality, which
disqualifies MCUs for many important use cases. We investigate a system
solution for MCUs to execute NNs out of core: dynamically swapping NN data
chunks between an MCU's tiny SRAM and its large, low-cost external flash.
Out-of-core NNs on MCUs raise multiple concerns: execution slowdown, storage
wear out, energy consumption, and data security. We present a study showing
that none is a showstopper; the key benefit -- MCUs being able to run large NNs
with full accuracy and generality -- triumphs the overheads. Our findings
suggest that MCUs can play a much greater role in edge intelligence.
","['\nHongyu Miao\n', '\nFelix Xiaozhu Lin\n']",,,http://arxiv.org/abs/2101.08744v3,cs.AR,"['cs.AR', 'cs.OS']",,,[]
New Directions in Cloud Programming,http://arxiv.org/abs/2101.01159v1,2021-01-04T18:42:54Z,2021-01-04T18:42:54Z,"  Nearly twenty years after the launch of AWS, it remains difficult for most
developers to harness the enormous potential of the cloud. In this paper we lay
out an agenda for a new generation of cloud programming research aimed at
bringing research ideas to programmers in an evolutionary fashion. Key to our
approach is a separation of distributed programs into a PACT of four facets:
Program semantics, Availablity, Consistency and Targets of optimization. We
propose to migrate developers gradually to PACT programming by lifting familiar
code into our more declarative level of abstraction. We then propose a
multi-stage compiler that emits human-readable code at each stage that can be
hand-tuned by developers seeking more control. Our agenda raises numerous
research challenges across multiple areas including language design, query
optimization, transactions, distributed consistency, compilers and program
synthesis.
","['\nAlvin Cheung\n', '\nNatacha Crooks\n', '\nJoseph M. Hellerstein\n', '\nMae Milano\n']",,CIDR 2021,http://arxiv.org/abs/2101.01159v1,cs.DC,"['cs.DC', 'cs.DB', 'cs.OS', 'cs.PL']",,,[]
SimBricks: End-to-End Network System Evaluation with Modular Simulation,http://arxiv.org/abs/2012.14219v3,2020-12-28T13:03:04Z,2022-07-06T10:10:41Z,"  Full system ""end-to-end"" measurements in physical testbeds are the gold
standard for network systems evaluation but are often not feasible. When
physical testbeds are not available we frequently turn to simulation for
evaluation. Unfortunately, existing simulators are insufficient for end-to-end
evaluation, as they either cannot simulate all components, or simulate them
with inadequate detail. We address this through modular simulation, flexibly
combining and connecting multiple existing simulators for different components,
including processor and memory, devices, and network, into virtual end-to-end
testbeds tuned for each use-case. Our architecture, SimBricks, combines
well-defined component interfaces for extensibility and modularity, efficient
communication channels for local and distributed simulation, and a co-designed
efficient synchronization mechanism for accurate timing across simulators. We
demonstrate SimBricks scales to 1000 simulated hosts, each running a full
software stack including Linux, and that it can simulate testbeds with existing
NIC and switch RTL implementations. We also reproduce key findings from prior
work in congestion control, NIC architecture, and in-network computing in
SimBricks.
","['\nHejing Li\n', '\nJialin Li\n', '\nAntoine Kaufmann\n']","17 pages, 13 figures, appeared in In Proceedings of ACM SIGCOMM 2022
  Conference (SIGCOMM '22), August 22-26, 2022, Amsterdam, Netherlands",,http://dx.doi.org/10.1145/3544216.3544253,cs.DC,"['cs.DC', 'cs.NI', 'cs.OS']",10.1145/3544216.3544253,,[]
Sensifi: A Wireless Sensing System for Ultra-High-Rate Applications,http://arxiv.org/abs/2012.14635v2,2020-12-29T07:17:38Z,2021-06-20T00:16:47Z,"  Wireless Sensor Networks (WSNs) are being used in various applications such
as structural health monitoring and industrial control. Since energy efficiency
is one of the major design factors, the existing WSNs primarily rely on
low-power, low-rate wireless technologies such as 802.15.4 and Bluetooth. In
this paper, we strive to tackle the challenges of developing ultra-high-rate
WSNs based on 802.11 (WiFi) standard by proposing Sensifi. As an illustrative
application of this system, we consider vibration test monitoring of spacecraft
and identify system design requirements and challenges. Our main contributions
are as follows. First, we propose packet encoding methods to reduce the
overhead of assigning accurate timestamps to samples. Second, we propose energy
efficiency methods to enhance the system's lifetime. Third, we reduce the
overhead of processing outgoing packets through network stack to enhance
sampling rate and mitigate sampling rate instability. Fourth, we study and
reduce the delay of processing incoming packets through network stack to
enhance the accuracy of time synchronization among nodes. Fifth, we propose a
low-power node design for ultra-high-rate applications. Sixth, we use our node
design to empirically evaluate the system.
","['\nChia-Chi Li\n', '\nVikram K. Ramanna\n', '\nDaniel Webber\n', '\nCole Hunter\n', '\nTyler Hack\n', '\nBehnam Dezfouli\n']",,,http://arxiv.org/abs/2012.14635v2,cs.NI,"['cs.NI', 'cs.OS', 'cs.PF']",,,[]
"Fairness-Oriented User Scheduling for Bursty Downlink Transmission Using
  Multi-Agent Reinforcement Learning",http://arxiv.org/abs/2012.15081v14,2020-12-30T08:41:51Z,2022-06-19T04:45:35Z,"  In this work, we develop practical user scheduling algorithms for downlink
bursty traffic with emphasis on user fairness. In contrast to the conventional
scheduling algorithms that either equally divides the transmission time slots
among users or maximizing some ratios without physcial meanings, we propose to
use the 5%-tile user data rate (5TUDR) as the metric to evaluate user fairness.
Since it is difficult to directly optimize 5TUDR, we first cast the problem
into the stochastic game framework and subsequently propose a Multi-Agent
Reinforcement Learning (MARL)-based algorithm to perform distributed
optimization on the resource block group (RBG) allocation. Furthermore, each
MARL agent is designed to take information measured by network counters from
multiple network layers (e.g. Channel Quality Indicator, Buffer size) as the
input states while the RBG allocation as action with a proposed reward function
designed to maximize 5TUDR. Extensive simulation is performed to show that the
proposed MARL-based scheduler can achieve fair scheduling while maintaining
good average network throughput as compared to conventional schedulers.
","['\nMingqi Yuan\n', '\nQi Cao\n', '\nMan-on Pun\n', '\nYi Chen\n']","16 pages, 13 figures",APSIPA Transactions on Signal and Information Processing (2022),http://arxiv.org/abs/2012.15081v14,cs.OS,"['cs.OS', 'cs.AI', 'cs.LG', 'cs.NI']",,,[]
Flat-Combining-Based Persistent Data Structures for Non-Volatile Memory,http://arxiv.org/abs/2012.12868v4,2020-12-23T18:34:45Z,2021-12-08T19:57:34Z,"  Flat combining (FC) is a synchronization paradigm in which a single thread,
holding a global lock, collects requests by multiple threads for accessing a
concurrent data structure and applies their combined requests to it. Although
FC is sequential, it significantly reduces synchronization overheads and cache
invalidations and thus often provides better performance than that of lock-free
implementations. The recent emergence of non-volatile memory (NVM) technologies
increases the interest in the development of persistent concurrent objects.
These are objects that are able to recover from system failures and ensure
consistency by retaining their state in NVM and fixing it, if required, upon
recovery. Of particular interest are detectable objects that, in addition to
ensuring consistency, allow recovery code to infer if a failed operation took
effect before the crash and, if it did, obtain its response. In this work, we
present the first FC-based persistent object implementations. Specifically, we
introduce a detectable FC-based implementation of a concurrent LIFO stack, a
concurrent FIFO queue, and a double-ended queue. Our empirical evaluation
establishes that due to flat combining, the novel implementations require a
much smaller number of costly persistence instructions than competing
algorithms and are therefore able to significantly outperform them.
","['\nMatan Rusanovsky\n', '\nHagit Attiya\n', '\nOhad Ben-Baruch\n', '\nTom Gerby\n', '\nDanny Hendler\n', '\nPedro Ramalhete\n']",,,http://arxiv.org/abs/2012.12868v4,cs.DC,"['cs.DC', 'cs.OS']",,,[]
"On the Applicability of PEBS based Online Memory Access Tracking for
  Heterogeneous Memory Management at Scale",http://arxiv.org/abs/2011.13432v1,2020-11-26T18:39:55Z,2020-11-26T18:39:55Z,"  Operating systems have historically had to manage only a single type of
memory device. The imminent availability of heterogeneous memory devices based
on emerging memory technologies confronts the classic single memory model and
opens a new spectrum of possibilities for memory management. Transparent data
movement between different memory devices based on access patterns of
applications is a desired feature to make optimal use of such devices and to
hide the complexity of memory management to the end-user. However, capturing
memory access patterns of an application at runtime comes at a cost, which is
particularly challenging for large scale parallel applications that may be
sensitive to system noise.
  In this work, we focus on the access pattern profiling phase prior to the
actual memory relocation. We study the feasibility of using Intel's Processor
Event-Based Sampling (PEBS) feature to record memory accesses by sampling at
runtime and study the overhead at scale. We have implemented a custom PEBS
driver in the IHK/McKernel lightweight multi-kernel operating system, one of
whose advantages is minimal system interference due to the lightweight kernel's
simple design compared to other OS kernels such as Linux. We present the PEBS
overhead of a set of scientific applications and show the access patterns
identified in noise-sensitive HPC applications. Our results show that clear
access patterns can be captured with a 10% overhead in the worst-case and 1% in
the best case when running on up to 128k CPU cores (2,048 Intel Xeon Phi
Knights Landing nodes). We conclude that online memory access profiling using
PEBS at large scale is promising for memory management in heterogeneous memory
environments.
","['\nAleix Roca Nonell\n', '\nBalazs Gerofi\n', '\nLeonardo Bautista-Gomez\n', '\nDominique Martinet\n', '\nVicenç Beltran Querol\n', '\nYutaka Ishikawa\n']","8 pages, 16 figures, conference","Proceedings of the Workshop on Memory Centric High Performance
  Computing (2018) 50-57",http://dx.doi.org/10.1145/3286475.3286477,cs.OS,"['cs.OS', 'D.4.8']",10.1145/3286475.3286477,,[]
Routing Approach for P2P Systems Over MANET Network,http://arxiv.org/abs/2101.03109v1,2020-11-27T12:27:31Z,2020-11-27T12:27:31Z,"  Thanks to the great progress in mobile and wireless technologies,
Internet-distributed applications like P2P file sharing are nowadays deployed
over MANET (i.e., P2P mobile systems). These applications allow users to search
and share diverse multimedia resources over MANET. Due the nature of MANET, P2P
mobile systems brought up many new thriving challenges regarding the query
routing issue. To tackle this problem, we introduce a novel context-aware query
routing protocol for unstructured P2P mobile file sharing systems. Our protocol
(i) locates relevant peers sharing pertinent resources for user's query and
(ii) ensures that those peers would be reached by considering different MANET
constraints (e.g., query content, peer mobility, battery energy, peer load). In
order to consider all these constraints for choosing the relevant peers, we are
based on the technique for order preferences by similarity to ideal solution
(TOPSIS). We implemented the proposed protocol and compared its routing
efficiency and retrieval effectiveness with another protocol taken from the
literature. Experimental results show that our scheme carries out better than
the baseline protocol with respect to accuracy
","['\nSofian Hamad\n', '\nTaoufik Yeferny\n']",,"IJCSNS International Journal of Computer Science and Network
  Security, VOL.20 No.3, March 2020",http://arxiv.org/abs/2101.03109v1,cs.NI,"['cs.NI', 'cs.OS']",,,[]
